Kind,Name,AvgCyclomatic,SumCyclomatic,MaxEssential,MaxNesting
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.CategoriaComportamento.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.CategoriaComportamento.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Dificuldade",1,7,1,0
Private Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Dificuldade.Dificuldade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Dificuldade.getDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Dificuldade.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Dificuldade.getValor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Dificuldade.toString",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Dificuldade.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Dificuldade.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.EscalaAvaliacao",1,8,1,0
Private Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.enums.EscalaAvaliacao.EscalaAvaliacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.EscalaAvaliacao.getDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.EscalaAvaliacao.getEscala",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.EscalaAvaliacao.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.EscalaAvaliacao.getRating",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.EscalaAvaliacao.getValor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.EscalaAvaliacao.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.EscalaAvaliacao.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Escolaridade",1,5,1,0
Private Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Escolaridade.Escolaridade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Escolaridade.getDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Escolaridade.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Escolaridade.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Escolaridade.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Etapa",1,2,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Etapa.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Etapa.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.EtapaResponsabilidade",1,2,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.EtapaResponsabilidade.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.EtapaResponsabilidade.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Impacto",1,6,1,0
Private Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Impacto.Impacto",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Impacto.getDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Impacto.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Impacto.getValor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Impacto.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Impacto.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Lotacao",1,2,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Lotacao.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.Lotacao.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.NivelIdioma",1,6,1,0
Private Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.enums.NivelIdioma.NivelIdioma",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.NivelIdioma.getDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.NivelIdioma.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.NivelIdioma.getValor",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.NivelIdioma.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.NivelIdioma.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.SituacaoComportamento",1,2,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.SituacaoComportamento.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.SituacaoComportamento.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.SituacaoResponsabilidade",1,2,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.SituacaoResponsabilidade.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.SituacaoResponsabilidade.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.StatusExperienciaProfissional",1,5,1,0
Private Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.enums.StatusExperienciaProfissional.StatusExperienciaProfissional",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.StatusExperienciaProfissional.getDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.StatusExperienciaProfissional.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.StatusExperienciaProfissional.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.StatusExperienciaProfissional.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.StatusNivelEscolaridade",1,5,1,0
Private Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.enums.StatusNivelEscolaridade.StatusNivelEscolaridade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.StatusNivelEscolaridade.getDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.StatusNivelEscolaridade.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.StatusNivelEscolaridade.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.StatusNivelEscolaridade.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoAreaPerfil",1,2,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoAreaPerfil.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoAreaPerfil.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoCompetencia",1,2,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoCompetencia.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoCompetencia.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoExperienciaProfissional",1,7,1,0
Private Constructor,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoExperienciaProfissional.TipoExperienciaProfissional",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoExperienciaProfissional.getDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoExperienciaProfissional.getId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoExperienciaProfissional.setDescricao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoExperienciaProfissional.setId",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoExperienciaProfissional.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.TipoExperienciaProfissional.values",,1,,0
Public Enum Type,"br.ufc.quixada.npi.gestaocompetencia.model.enums.VinculoProfissional",1,2,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.VinculoProfissional.valueOf",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.model.enums.VinculoProfissional.values",,1,,0
Package,"br.ufc.quixada.npi.gestaocompetencia.repository",0,0,0,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.AreaCapacitacaoRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AreaCapacitacaoRepository.findAllByCompetencia",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AreaCapacitacaoRepository.findAllByUsuario",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AreaCapacitacaoRepository.findByUsuarioAndCompetencia",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.AreaPerfilRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AreaPerfilRepository.findAllByTipoAndUsuario",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AreaPerfilRepository.findAllByTipoEquals",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AreaPerfilRepository.findAllByUsuario",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository.findAvaliacao",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository.findAvaliacaoByAvaliado",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository.findAvaliacaoByAvaliador",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository.findAvaliacaoDiagnosticoByAvaliado",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository.findAvaliacaoDiagnosticoByAvaliador",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository.findByAvaliadorAndAvaliadoAndTipoAndIgnoradaFalse",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository.findByAvaliadorAndTipoAndIgnoradaFalse",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository.findByAvaliadorAndUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository.findByUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository.findIgnoradas",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository.findItemAvaliacaoByAvaliado",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository.findJustificadasUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvaliacaoRepository.findJustificadasUsuario",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.AvalicaoComportamentalRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvalicaoComportamentalRepository.findByAvaliacao",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.AvalicaoComportamentalRepository.findByAvaliacaoAndFator",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.ComissaoRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.ComissaoRepository.findByUsuario",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.CompetenciaRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.CompetenciaRepository.findAllByTipoEqualsAndUnidadeIsNull",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.CompetenciaRepository.findByTipo",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.CompetenciaRepository.findByUnidadeAndTipo",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.CompetenciaRepository.findCompetencias",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.CompetenciaRepository.getComportamentosComportamentais",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.ComportamentoRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.ComportamentoRepository.countByServidorAndMapeamentoAndExcluidoFalse",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.ComportamentoRepository.findByMapeamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.ComportamentoRepository.findByMapeamentoAndConsolidadoTrueOrderByDescricaoAtualizada",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.ComportamentoRepository.findByServidorAndMapeamentoAndCategoria",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.CursoCapacitacaoRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.CursoCapacitacaoRepository.findAllByPerfil",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.DiagnosticoRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.DiagnosticoRepository.findAllByUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.DiagnosticoRepository.findFirstByUsuario",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.DiagnosticoRepository.findLast",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.DiagnosticoRepository.isIniciado",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.ExperienciaProfissionalRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.ExperienciaProfissionalRepository.findAllByPerfil",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.IdiomaRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.IdiomaRepository.findAllByUsuario",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.ItemAvaliacaoRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.ItemAvaliacaoRepository.findByAvaliacaoAndFator",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.ItemAvaliacaoRepository.findByAvaliacaoAndResponsabilidade",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.ItemPreferenciaRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.ItemPreferenciaRepository.findByPreferencia",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository.findAllByUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository.findAllSubunidadesInPerComportComissao",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository.findAllSubunidadesInPerRespCom",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository.findAllSubunidadesInPerRespConsol",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository.findAllUnidadesInPerComportComissao",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository.findAllUnidadesInPerRespChefiaSuperior",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository.findAllUnidadesMapeadasByMapeamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository.findByUnidadeAndMapeamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository.findLast",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository.findParentUnidades",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository.findUnidades",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.MapeamentoRepository.getFinalizados",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.NivelEscolaridadeRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.NivelEscolaridadeRepository.findAllByPerfil",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.PerfilIdiomaRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.PerfilIdiomaRepository.findAllByIdioma",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.PerfilIdiomaRepository.findAllByPerfil",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.PerfilIdiomaRepository.findAllByPerfilAndIdioma",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.PerfilPreferenciaRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.PerfilPreferenciaRepository.findByPerfil",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.PerfilPreferenciaRepository.findByPerfilAndPreferencia",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.PerfilPreferenciaRepository.findByPreferencia",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.PerfilRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.PerfilRepository.findByUsuario",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.PerfilRepository.findPathCurriculum",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.PreferenciaRepository",0,0,0,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.ResponsabilidadeRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.ResponsabilidadeRepository.findByUnidadeAndMapeamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.ResponsabilidadeRepository.findByUnidadeAndMapeamentoAndConsolidadaTrue",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.ResponsabilidadeRepository.findByUsuarioGestor",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.UnidadeMapeadaRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UnidadeMapeadaRepository.findByMapeamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UnidadeMapeadaRepository.findByUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UnidadeMapeadaRepository.findFirstMapeamentoByUnidade",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.UnidadeRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UnidadeRepository.findAllFromMapeamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UnidadeRepository.findAllSubunidadesByUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UnidadeRepository.findAllUnidadesByChefe",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UnidadeRepository.findAllWithMapeamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UnidadeRepository.findByUnidadePai",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.repository.UsuarioRepository",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UsuarioRepository.countByUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UsuarioRepository.countByUsuariosConcluidosUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UsuarioRepository.findByEmail",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UsuarioRepository.findByUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UsuarioRepository.hasUnidadesFilhas",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UsuarioRepository.isChefia",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.repository.UsuarioRepository.isViceChefia",,0,,0
Package,"br.ufc.quixada.npi.gestaocompetencia.service",0,0,0,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.AreaCapacitacaoService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaCapacitacaoService.create",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaCapacitacaoService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaCapacitacaoService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaCapacitacaoService.findByCompetencia",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaCapacitacaoService.findByUsuario",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaCapacitacaoService.findByUsuarioAndCompetencia",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaCapacitacaoService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.AreaPerfilService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaPerfilService.create",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaPerfilService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaPerfilService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaPerfilService.findByTipo",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaPerfilService.findByTipoAndUsuario",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaPerfilService.findByUsuario",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.AreaPerfilService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.ArquivoService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ArquivoService.uploadProfileImage",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.ComissaoService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ComissaoService.isMembroComissao",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.CompetenciaService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.CompetenciaService.findById",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.CompetenciaService.getCompetencias",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.CompetenciaService.getComportamentosComportamentais",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.CompetenciaService.save",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.ComportamentoService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ComportamentoService.countByServidorAndMapeamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ComportamentoService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ComportamentoService.deleteByComissao",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ComportamentoService.findByCategoria",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ComportamentoService.findById",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ComportamentoService.findByMapeamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ComportamentoService.findConsolidadosByMapeamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ComportamentoService.save",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ComportamentoService.search",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ComportamentoService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.CursoCapacitacaoService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.CursoCapacitacaoService.create",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.CursoCapacitacaoService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.CursoCapacitacaoService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.CursoCapacitacaoService.findByPerfil",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.CursoCapacitacaoService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.DiagnosticoService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.DiagnosticoService.create",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.DiagnosticoService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.DiagnosticoService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.DiagnosticoService.findAllSecondary",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.DiagnosticoService.findByUsuario",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.DiagnosticoService.findLast",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.DiagnosticoService.findbyUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.DiagnosticoService.update",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.DiagnosticoService.validarDatas",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.DiagnosticoService.validarPrazos",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.DiagnosticoService.verifyAccess",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.DiagnosticoService.verifySecondaryAccess",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.ExperienciaProfissionalService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ExperienciaProfissionalService.create",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ExperienciaProfissionalService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ExperienciaProfissionalService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ExperienciaProfissionalService.findByPerfil",,0,,0
